1,5.7,5.7,5.7,1
1,5.7,5.7,5.7,1
1,5.7,4.50000143051147,5.7,1
1,5.60000038146973,1.40000367164612,5.7,1
1,2.40000343322754,-1.79999673366547,5.7,1
1,-0.699996531009674,-4.89999437332153,5.7,1
1,-3.7999951839447,5.30000066757202,5.7,1
1,-2.39999651908875,2.10000371932983,5.7,1
1,5.7,-1.09999656677246,5.7,1
1,5.7,-4.29999494552612,5.7,1
1,5.7,-2.99999594688416,5.7,1
1,2.80000305175781,-1.69999670982361,5.7,1
1,-0.399996519088745,-4.89999437332153,4.1000018119812,1
1,-3.59999537467957,5.40000057220459,0.900003552436829,1
1,5.7,2.2000036239624,-2.29999661445618,1
1,3.50000238418579,-0.999996602535248,5.7,1
1,0.300003468990326,-4.19999504089355,5.7,1
1,-2.89999604225159,1.60000371932983,5.7,1
1,5.7,-1.59999668598175,2.80000305175781,1
1,5.7,-4.6999945640564,-0.29999652504921,1
1,5.7,1.00000357627869,-3.39999556541443,1
1,5.7,-2.19999670982361,5.7,1
1,3.40000247955322,-0.999996602535248,5.7,1
1,0.20000347495079,-4.19999504089355,4.60000133514404,1
1,-2.99999594688416,5.7,1.40000367164612,1
1,5.7,5.7,-1.79999673366547,1
1,5.7,5.7,-4.9999942779541,1
1,5.7,5.10000085830688,-3.69999527931213,1
1,5.7,2.00000381469727,-2.39999651908875,1
1,5.7,-1.19999659061432,3.20000267028809,1
1,4.30000162124634,-4.39999485015869,3.4719705581665E-06,1
1,1.10000360012054,5.40000057220459,-3.19999575614929,1
1,-2.09999680519104,2.2000036239624,5.7,1
1,3.30000257492065,-0.999996602535248,5.7,1
1,0.100003473460674,-4.19999504089355,5.7,1
1,-3.09999585151672,1.2000036239624,5.7,1
1,2.30000352859497,-1.99999678134918,5.7,1
1,-0.89999657869339,-5.19999408721924,3.40000247955322,1
1,-4.09999513626099,5.7,0.20000347495079,1
1,5.7,5.7,-2.99999594688416,1
1,5.7,5.7,-1.99999678134918,1
1,5.7,3.20000267028809,-5.19999408721924,1
1,4.30000162124634,3.4719705581665E-06,-4.19999504089355,1
1,1.10000360012054,-3.19999575614929,5.7,1
